engine,model,dtype,batch_size,prompt_tokens,new_tokens,prefill_seconds,decode_seconds,decode_tokens_per_sec,prefill_tokens_per_sec,weights_vram_mib,peak_allocated_mib,peak_reserved_mib,oom,note,gpu_name,torch_version,timestamp
hf,Qwen/Qwen2.5-1.5B,float16,1,512,255,0.04456778056919575,3.6406380287371576,70.04266779261569,11488.119746171138,2945.29052734375,3133.24462890625,3360.0,False,,NVIDIA GeForce RTX 4060 Ti,2.12.0+cu126,2026-06-27T08:14:06+00:00
hf,Qwen/Qwen2.5-1.5B,float16,1,512,255,0.04455886408686638,3.6359335430897772,70.13329506108182,11490.41858432183,2945.29052734375,3133.24462890625,3360.0,False,,NVIDIA GeForce RTX 4060 Ti,2.12.0+cu126,2026-06-29T08:10:07+00:00
